,Year,City,Sport,Discipline,Athlete,Country,Gender,Medal
316,1900,Paris,Cricket,Cricket,"CORNER, Harry Richard",GBR,Men,Gold
317,1900,Paris,Cricket,Cricket,"CUMING, Frederick Wlliam",GBR,Men,Gold
318,1900,Paris,Cricket,Cricket,"DONNE, William Stephen",GBR,Men,Gold
319,1900,Paris,Cricket,Cricket,"POWLESLAND, Alfred James",GBR,Men,Gold
320,1900,Paris,Cricket,Cricket,"SYMES, John",GBR,Men,Gold
321,1900,Paris,Cricket,Cricket,"TOLLER, Montagu Henry",GBR,Men,Gold
322,1900,Paris,Cricket,Cricket,"ANDERSON, W.",FRA,Men,Silver
323,1900,Paris,Cricket,Cricket,"ATTRILL, W.T.",FRA,Men,Silver
324,1900,Paris,Cricket,Cricket,"BRAID, J.",FRA,Men,Silver
325,1900,Paris,Cricket,Cricket,"BROWNING, W.",FRA,Men,Silver
326,1900,Paris,Cricket,Cricket,"HORNE, R.",FRA,Men,Silver
327,1900,Paris,Cricket,Cricket,"JORDAN, T.H.",FRA,Men,Silver
328,1900,Paris,Cricket,Cricket,"MCEVOY, A.",FRA,Men,Silver
329,1900,Paris,Cricket,Cricket,"ROBINSON, D.",FRA,Men,Silver
330,1900,Paris,Cricket,Cricket,"ROQUES, F.",FRA,Men,Silver
331,1900,Paris,Cricket,Cricket,"SCHNEIDAU, A.J.",FRA,Men,Silver
332,1900,Paris,Cricket,Cricket,"TERRY, Henry John",FRA,Men,Silver
333,1900,Paris,Cricket,Cricket,"TOMALIN, P.H.",FRA,Men,Silver
334,1900,Paris,Croquet,Croquet,AUMOITTE,FRA,Men,Gold
335,1900,Paris,Croquet,Croquet,JOHIN,FRA,Men,Gold
336,1900,Paris,Croquet,Croquet,WAYDELICH,FRA,Men,Bronze
337,1900,Paris,Croquet,Croquet,AUMOITTE,FRA,Men,Gold
338,1900,Paris,Croquet,Croquet,JOHIN,FRA,Men,Silver
339,1900,Paris,Croquet,Croquet,SAUTREAU,FRA,Men,Bronze
340,1900,Paris,Croquet,Croquet,WAYDELICH,FRA,Men,Gold
341,1900,Paris,Croquet,Croquet,VIGNEROT,FRA,Men,Silver
342,1900,Paris,Cycling,Cycling Track,"DAUMAIN, .....",FRA,Men,Bronze
343,1900,Paris,Cycling,Cycling Track,"BASTIEN, Louis",FRA,Men,Gold
344,1900,Paris,Cycling,Cycling Track,"HILDEBRAND, Louis",FRA,Men,Silver
345,1900,Paris,Cycling,Cycling Track,"LAKE, John Henry",USA,Men,Bronze
346,1900,Paris,Cycling,Cycling Track,"TAILLANDIER, Georges",FRA,Men,Gold
347,1900,Paris,Cycling,Cycling Track,"SANZ, Fernand",FRA,Men,Silver
348,1900,Paris,Equestrian,Jumping,"VAN DE POELE, Georges",BEL,Men,Bronze
349,1900,Paris,Equestrian,Jumping,"GARDERES, Dominique Maximien",FRA,Men,Gold
350,1900,Paris,Equestrian,Jumping,"TRISSINO, Gian Giorgio",ITA,Men,Gold
351,1900,Paris,Equestrian,Jumping,"DE CHAMPSAVIN, Louis",FRA,Men,Bronze
352,1900,Paris,Equestrian,Jumping,"HAEGEMAN, Aimé",BEL,Men,Gold
353,1900,Paris,Equestrian,Jumping,"VAN DE POELE, Georges",BEL,Men,Silver
354,1900,Paris,Equestrian,Jumping,DE BELLEGARDE,FRA,Men,Bronze
355,1900,Paris,Equestrian,Jumping,"VAN LANGHENDONCK, Constant",BEL,Men,Gold
356,1900,Paris,Equestrian,Jumping,"TRISSINO, Gian Giorgio",ITA,Men,Silver
357,1900,Paris,Fencing,Fencing,"SEE, Léon",FRA,Men,Bronze
358,1900,Paris,Fencing,Fencing,"FONST, Ramon",CUB,Men,Gold
359,1900,Paris,Fencing,Fencing,"PERREE, Louis",FRA,Men,Silver
360,1900,Paris,Fencing,Fencing,"SEE, Léon",FRA,Men,Bronze
361,1900,Paris,Fencing,Fencing,"AYAT, Albert",FRA,Men,Gold
362,1900,Paris,Fencing,Fencing,"FONST, Ramon",CUB,Men,Silver
363,1900,Paris,Fencing,Fencing,"LAURENT, Henri",FRA,Men,Bronze
364,1900,Paris,Fencing,Fencing,"AYAT, Albert",FRA,Men,Gold
365,1900,Paris,Fencing,Fencing,"BOUGNOL, Emile",FRA,Men,Silver
366,1900,Paris,Fencing,Fencing,"BOULENGER, Marcel Jacques",FRA,Men,Bronze
367,1900,Paris,Fencing,Fencing,"COSTE, Emile",FRA,Men,Gold
368,1900,Paris,Fencing,Fencing,"MASSON, Henri",FRA,Men,Silver
369,1900,Paris,Fencing,Fencing,"MIMIAGUE, Jean-Baptiste",FRA,Men,Bronze
370,1900,Paris,Fencing,Fencing,"MERIGNAC, Lucien",FRA,Men,Gold
371,1900,Paris,Fencing,Fencing,"KIRCHHOFFER, Alphonse",FRA,Men,Silver
372,1900,Paris,Fencing,Fencing,"FLESCH, Siegfried",AUT,Men,Bronze
373,1900,Paris,Fencing,Fencing,"DE LA FALAISE, Georges",FRA,Men,Gold
374,1900,Paris,Fencing,Fencing,"THIEBAUT, Léon",FRA,Men,Silver
375,1900,Paris,Fencing,Fencing,"NERALIC, Milan",AUT,Men,Bronze
376,1900,Paris,Fencing,Fencing,"CONTE, Antonio",ITA,Men,Gold
377,1900,Paris,Fencing,Fencing,"SANTELLI, Italo",ITA,Men,Silver
378,1900,Paris,Football,Football,"DELBECQUE, Albert",BEL,Men,Bronze
379,1900,Paris,Football,Football,"KELECOM, R.",BEL,Men,Bronze
380,1900,Paris,Football,Football,"LEBOUTTE, Marcel",BEL,Men,Bronze
381,1900,Paris,Football,Football,LONDOT,BEL,Men,Bronze
382,1900,Paris,Football,Football,"MOREAU, Ernest",BEL,Men,Bronze
383,1900,Paris,Football,Football,"NEEFS, E.",BEL,Men,Bronze
384,1900,Paris,Football,Football,"PELGRIMS, Georges",BEL,Men,Bronze
385,1900,Paris,Football,Football,"RENIER, Alphonse",BEL,Men,Bronze
386,1900,Paris,Football,Football,"SPANNOGHE, E.",BEL,Men,Bronze
387,1900,Paris,Football,Football,"THORNTON, Erich",BEL,Men,Bronze
388,1900,Paris,Football,Football,VAN HEUCKELUM,BEL,Men,Bronze
389,1900,Paris,Football,Football,"BUCKENHAM, Claude Percy",GBR,Men,Gold
390,1900,Paris,Football,Football,"BURRIDGE, T.E.",GBR,Men,Gold
391,1900,Paris,Football,Football,"CHALK, Alfred Ernest",GBR,Men,Gold
392,1900,Paris,Football,Football,"GROSLING, William Sullivan",GBR,Men,Gold
393,1900,Paris,Football,Football,"HASLAM, A.",GBR,Men,Gold
394,1900,Paris,Football,Football,"JONES, J.H.",GBR,Men,Gold
395,1900,Paris,Football,Football,"NICHOLAS, J.",GBR,Men,Gold
396,1900,Paris,Football,Football,"QUASH, William Francis",GBR,Men,Gold
397,1900,Paris,Football,Football,"SPACKMAN, F.G.",GBR,Men,Gold
398,1900,Paris,Football,Football,"TURNER, R.R.",GBR,Men,Gold
399,1900,Paris,Football,Football,"ZEALLEY, James Edward",GBR,Men,Gold
400,1900,Paris,Football,Football,"ALLEMANE, Pierre",FRA,Men,Silver
401,1900,Paris,Football,Football,BACH,FRA,Men,Silver
402,1900,Paris,Football,Football,"BLOCH, Jean",FRA,Men,Silver
403,1900,Paris,Football,Football,"CANELLE, Fernand",FRA,Men,Silver
404,1900,Paris,Football,Football,DUPARC,FRA,Men,Silver
405,1900,Paris,Football,Football,FRAYSSE,FRA,Men,Silver
406,1900,Paris,Football,Football,GAILLARD,FRA,Men,Silver
407,1900,Paris,Football,Football,"GARNIER, René",FRA,Men,Silver
408,1900,Paris,Football,Football,GRANDJEAN,FRA,Men,Silver
409,1900,Paris,Football,Football,HUTEAU,FRA,Men,Silver
410,1900,Paris,Football,Football,LAMBERT,FRA,Men,Silver
411,1900,Paris,Football,Football,MACAIRE,FRA,Men,Silver
412,1900,Paris,Football,Football,PELTIER,FRA,Men,Silver
413,1900,Paris,Golf,Golf,"ROBERTSON, David Donaldson",GBR,Men,Bronze
414,1900,Paris,Golf,Golf,"SANDS, Charles Edward",USA,Men,Gold
415,1900,Paris,Golf,Golf,"RUTHERFORD, Walter",GBR,Men,Silver
416,1900,Paris,Golf,Golf,"PRATT, Daria",USA,Women,Bronze
417,1900,Paris,Golf,Golf,"ABBOTT, Margaret Ives",USA,Women,Gold
418,1900,Paris,Golf,Golf,"WHITTIER, Pauline",USA,Women,Silver
419,1900,Paris,Gymnastics,Artistic G.,"DEMANET, Lucien",FRA,Men,Bronze
420,1900,Paris,Gymnastics,Artistic G.,"SANDRAS, Gustave",FRA,Men,Gold
421,1900,Paris,Gymnastics,Artistic G.,"BAS, Noël",FRA,Men,Silver
422,1900,Paris,Polo,Polo,"BOUSSOD, Jean",ZZX,Men,Bronze
423,1900,Paris,Polo,Polo,"DUC DE BISACCIA, Louis",ZZX,Men,Bronze
424,1900,Paris,Polo,Polo,"FAUQUET LEMAITRE, A.",ZZX,Men,Bronze
425,1900,Paris,Polo,Polo,"RAOUL-DUVAL, Maurice",ZZX,Men,Bronze
426,1900,Paris,Polo,Polo,"DALY, Dennis",ZZX,Men,Gold
427,1900,Paris,Polo,Polo,"KEENE, Foxhall Parker",ZZX,Men,Gold
428,1900,Paris,Polo,Polo,"MACKEY, Frank Jay",ZZX,Men,Gold
429,1900,Paris,Polo,Polo,"RAWLINSON, Alfred",ZZX,Men,Gold
430,1900,Paris,Polo,Polo,"BUCKMASTER, Walter Selby",ZZX,Men,Silver
431,1900,Paris,Polo,Polo,"COMTE DE MADRE, José Pierre M.J.",ZZX,Men,Silver
432,1900,Paris,Polo,Polo,"FREAKE, Frederick Maitland",ZZX,Men,Silver
433,1900,Paris,Polo,Polo,"MCCREERY, Walter Adolph",ZZX,Men,Silver
434,1900,Paris,Rowing,Rowing,"BRANDT, Francois Antoine",NED,Men,Bronze
435,1900,Paris,Rowing,Rowing,"BROCKMANN, Hermanus Gerardus",NED,Men,Bronze
436,1900,Paris,Rowing,Rowing,"KLEIN, Roelof",NED,Men,Bronze
437,1900,Paris,Rowing,Rowing,"LEEGSTRA, Ruud Gerbens",NED,Men,Bronze
438,1900,Paris,Rowing,Rowing,"MIDDELBERG, Walter",NED,Men,Bronze
439,1900,Paris,Rowing,Rowing,"OFFERHAUS, Hendrik Karel",NED,Men,Bronze
440,1900,Paris,Rowing,Rowing,"THIJSSEN, Walter",NED,Men,Bronze
441,1900,Paris,Rowing,Rowing,"TROMP, Henricus",NED,Men,Bronze
442,1900,Paris,Rowing,Rowing,"VAN DIJK, Johannes Wilhelmus Maria",NED,Men,Bronze
443,1900,Paris,Rowing,Rowing,"ABELL, Louis",USA,Men,Gold
444,1900,Paris,Rowing,Rowing,"CARR, William",USA,Men,Gold
445,1900,Paris,Rowing,Rowing,"DEBAECKE, Harry",USA,Men,Gold
446,1900,Paris,Rowing,Rowing,"EXLEY, John",USA,Men,Gold
447,1900,Paris,Rowing,Rowing,"GEIGER, John",USA,Men,Gold
448,1900,Paris,Rowing,Rowing,"HEDLEY, Edward",USA,Men,Gold
449,1900,Paris,Rowing,Rowing,"JUVENAL, James",USA,Men,Gold
450,1900,Paris,Rowing,Rowing,"LOCKWOOD, Roscoe",USA,Men,Gold
451,1900,Paris,Rowing,Rowing,"MARSH, Edward",USA,Men,Gold
452,1900,Paris,Rowing,Rowing,"BRUGGEMAN, Prospère",BEL,Men,Silver
453,1900,Paris,Rowing,Rowing,"DE BISSCHOP, Jules",BEL,Men,Silver
454,1900,Paris,Rowing,Rowing,"DE COCK, Oscar",BEL,Men,Silver
455,1900,Paris,Rowing,Rowing,"DE SOMVILLE, Oscar Charles",BEL,Men,Silver
456,1900,Paris,Rowing,Rowing,"HEMELSOET, Maurice",BEL,Men,Silver
457,1900,Paris,Rowing,Rowing,"ODBERG, Frank",BEL,Men,Silver
458,1900,Paris,Rowing,Rowing,"VAN CROMBRUGGHE, Marcel Lucien",BEL,Men,Silver
459,1900,Paris,Rowing,Rowing,"VAN LANDEGHEM, Alfred",BEL,Men,Silver
460,1900,Paris,Rowing,Rowing,"VERDONCK, Maurice",BEL,Men,Silver
461,1900,Paris,Rowing,Rowing,"CARSTENS, Wilhelm",GER,Men,Bronze
462,1900,Paris,Rowing,Rowing,"FELLE, Ernst",GER,Men,Bronze
463,1900,Paris,Rowing,Rowing,"FICKEISEN, Otto",GER,Men,Bronze
464,1900,Paris,Rowing,Rowing,"KÖRNER, Julius",GER,Men,Bronze
465,1900,Paris,Rowing,Rowing,"KRÖWERATH, Franz",GER,Men,Bronze
466,1900,Paris,Rowing,Rowing,"LEHLE, Carl",GER,Men,Bronze
467,1900,Paris,Rowing,Rowing,"MÖLLER, Adolf",GER,Men,Bronze
468,1900,Paris,Rowing,Rowing,"MOTHS, Gustav Adolf",GER,Men,Bronze
469,1900,Paris,Rowing,Rowing,"RÜSTER, Hugo",GER,Men,Bronze
470,1900,Paris,Rowing,Rowing,"WILKER, Hermann",GER,Men,Bronze
471,1900,Paris,Rowing,Rowing,"BOUCKAERT, Henri",FRA,Men,Gold
472,1900,Paris,Rowing,Rowing,"CAU, Jean",FRA,Men,Gold
473,1900,Paris,Rowing,Rowing,CHARLOT,FRA,Men,Gold
474,1900,Paris,Rowing,Rowing,"DELCHAMBRE, Emile",FRA,Men,Gold
475,1900,Paris,Rowing,Rowing,"GOSSLER, Carl Heinrich",GER,Men,Gold
476,1900,Paris,Rowing,Rowing,"GOSSLER, Gustav Ludwig",GER,Men,Gold
477,1900,Paris,Rowing,Rowing,"GOSSLER, Oscar",GER,Men,Gold
478,1900,Paris,Rowing,Rowing,"HAZEBROUCK, Henri",FRA,Men,Gold
479,1900,Paris,Rowing,Rowing,"KATZENSTEIN, Walther",GER,Men,Gold
480,1900,Paris,Rowing,Rowing,"TIETGENS, Waldemar",GER,Men,Gold
481,1900,Paris,Rowing,Rowing,"BROCKMANN, Hermanus Gerardus",NED,Men,Silver
482,1900,Paris,Rowing,Rowing,"HIEBENDAAI, Coenraad Christiaan",NED,Men,Silver
483,1900,Paris,Rowing,Rowing,"LOTSY, Gerhard Oswald",NED,Men,Silver
484,1900,Paris,Rowing,Rowing,"LOTSY, Paulus Jan",NED,Men,Silver
485,1900,Paris,Rowing,Rowing,"LUMPP, Georges",FRA,Men,Silver
486,1900,Paris,Rowing,Rowing,"PERRIN, Charles",FRA,Men,Silver
487,1900,Paris,Rowing,Rowing,"SOUBEYRAN, Daniel",FRA,Men,Silver
488,1900,Paris,Rowing,Rowing,"TERWOGT, Johannes Hester Lambertus",NED,Men,Silver
489,1900,Paris,Rowing,Rowing,"WEGELIN, Emile",FRA,Men,Silver
490,1900,Paris,Rowing,Rowing,"DELTOUR, Carlos",FRA,Men,Bronze
491,1900,Paris,Rowing,Rowing,"PAOLI, Raoul",FRA,Men,Bronze
492,1900,Paris,Rowing,Rowing,"VEDRENNE, Antoine Erneste",FRA,Men,Bronze
493,1900,Paris,Rowing,Rowing,"BRANDT, Francois Antoine",ZZX,Men,Gold
494,1900,Paris,Rowing,Rowing,"BROCKMANN, Hermanus Gerardus",ZZX,Men,Gold
495,1900,Paris,Rowing,Rowing,"KLEIN, Roelof",ZZX,Men,Gold
496,1900,Paris,Rowing,Rowing,"MARTINET, Louis",FRA,Men,Silver
497,1900,Paris,Rowing,Rowing,UNKNOWN COX / BARREUR INCONNU,FRA,Men,Silver
498,1900,Paris,Rowing,Rowing,WALEFF,FRA,Men,Silver
499,1900,Paris,Rowing,Rowing,"ASHE, Saint-George",GBR,Men,Bronze
500,1900,Paris,Rowing,Rowing,"BARRELET, Henri",FRA,Men,Gold
501,1900,Paris,Rowing,Rowing,"GAUDIN, André",FRA,Men,Silver
502,1900,Paris,Rugby,Rugby,"AITOFF, Vladimir",FRA,Men,Gold
503,1900,Paris,Rugby,Rugby,"ALBERT, A.",FRA,Men,Gold
504,1900,Paris,Rugby,Rugby,"BINOCHE, Jean, LÃ©on",FRA,Men,Gold
505,1900,Paris,Rugby,Rugby,"COLLAS, Jean",FRA,Men,Gold
506,1900,Paris,Rugby,Rugby,"GAUTIER, Jean Guy",FRA,Men,Gold
507,1900,Paris,Rugby,Rugby,"GIROUX, Auguste",FRA,Men,Gold
508,1900,Paris,Rugby,Rugby,"GONDOUIN, Charles",FRA,Men,Gold
509,1900,Paris,Rugby,Rugby,"HENRIQUEZ DE ZUBIERRA, Constantin",FRA,Men,Gold
510,1900,Paris,Rugby,Rugby,"HERVE, Jean",FRA,Men,Gold
511,1900,Paris,Rugby,Rugby,"LARDANCHET, Victor",FRA,Men,Gold
512,1900,Paris,Rugby,Rugby,"LEFEBVRE, Hubert",FRA,Men,Gold
513,1900,Paris,Rugby,Rugby,"OLIVIER, Joseph",FRA,Men,Gold
514,1900,Paris,Rugby,Rugby,"PHARAMOND, Alexandre",FRA,Men,Gold
515,1900,Paris,Rugby,Rugby,"REICHEL, Frantz",FRA,Men,Gold
516,1900,Paris,Rugby,Rugby,"RISCHMANN, André",FRA,Men,Gold
517,1900,Paris,Rugby,Rugby,"ROOSEVELT, Albert",FRA,Men,Gold
518,1900,Paris,Rugby,Rugby,"SARRADE, Emile",FRA,Men,Gold
519,1900,Paris,Rugby,Rugby,"AMRHEIN, Albert",GER,Men,Silver
520,1900,Paris,Rugby,Rugby,"BAYLISS, F.C.",GBR,Men,Silver
521,1900,Paris,Rugby,Rugby,"BETTING, Hugo",GER,Men,Silver
522,1900,Paris,Rugby,Rugby,"BIRTLES, J.Henry",GBR,Men,Silver
523,1900,Paris,Rugby,Rugby,"CAUTLON, J.",GBR,Men,Silver
524,1900,Paris,Rugby,Rugby,"DARBY, Artur John",GBR,Men,Silver
525,1900,Paris,Rugby,Rugby,"DEYKIN, C.P.",GBR,Men,Silver
526,1900,Paris,Rugby,Rugby,"HERRMANN, Jacob",GER,Men,Silver
527,1900,Paris,Rugby,Rugby,"HOFMEISTER, Willy",GER,Men,Silver
528,1900,Paris,Rugby,Rugby,"HOOD, L.",GBR,Men,Silver
529,1900,Paris,Rugby,Rugby,"KREUZER, Hermann",GER,Men,Silver
530,1900,Paris,Rugby,Rugby,"LANDVOIGT, Arnold",GER,Men,Silver
531,1900,Paris,Rugby,Rugby,"LATSCHA, Hans",GER,Men,Silver
532,1900,Paris,Rugby,Rugby,"LOGAN, M.L.",GBR,Men,Silver
533,1900,Paris,Rugby,Rugby,"LOVEITT, H.A.",GBR,Men,Silver
534,1900,Paris,Rugby,Rugby,"LUDWIG, Erich",GER,Men,Silver
535,1900,Paris,Rugby,Rugby,"LUDWIG, Richard",GER,Men,Silver
536,1900,Paris,Rugby,Rugby,"MÜLLER, Fritz",GER,Men,Silver
537,1900,Paris,Rugby,Rugby,"NICOL, N.S.",GBR,Men,Silver
538,1900,Paris,Rugby,Rugby,"POPPE, Eduard",GER,Men,Silver
539,1900,Paris,Rugby,Rugby,"REITZ, Heinrich",GER,Men,Silver
540,1900,Paris,Rugby,Rugby,"SCHMIERER, August",GER,Men,Silver
541,1900,Paris,Rugby,Rugby,"SMITH, V.",GBR,Men,Silver
542,1900,Paris,Rugby,Rugby,"STOCKHAUSEN, Adolf",GER,Men,Silver
543,1900,Paris,Rugby,Rugby,"TALBOT, M.W.",GBR,Men,Silver
544,1900,Paris,Rugby,Rugby,"WALLIS, J.G.",GBR,Men,Silver
545,1900,Paris,Rugby,Rugby,"WENDEROTH, Georg",GER,Men,Silver
546,1900,Paris,Rugby,Rugby,"WHITTINDALE, Claud",GBR,Men,Silver
547,1900,Paris,Rugby,Rugby,"WHITTINDALE, Raymond",GBR,Men,Silver
548,1900,Paris,Rugby,Rugby,"WILSON, Francis Henry",GBR,Men,Silver
549,1900,Paris,Sailing,Sailing,"MICHELET, E.",FRA,Men,Bronze
550,1900,Paris,Sailing,Sailing,"MICHELET, F.",FRA,Men,Bronze
551,1900,Paris,Sailing,Sailing,"GRETTON, John H.",GBR,Men,Gold
552,1900,Paris,Sailing,Sailing,"HOPE, Linton",GBR,Men,Gold
553,1900,Paris,Sailing,Sailing,"LORD CURRIE, Lorne Campbell",GBR,Men,Gold
554,1900,Paris,Sailing,Sailing,"BAUDRIER, Jacques",FRA,Men,Silver
555,1900,Paris,Sailing,Sailing,"LEBRET, Jean",FRA,Men,Silver
556,1900,Paris,Sailing,Sailing,MARCOTTE,FRA,Men,Silver
557,1900,Paris,Sailing,Sailing,"MARTIN, William",FRA,Men,Silver
558,1900,Paris,Sailing,Sailing,VALTON,FRA,Men,Silver
559,1900,Paris,Sailing,Sailing,"HORE, Edward",GBR,Men,Bronze
560,1900,Paris,Sailing,Sailing,"BILLARD, Emile",FRA,Men,Gold
561,1900,Paris,Sailing,Sailing,"PERQUER, P.",FRA,Men,Gold
562,1900,Paris,Sailing,Sailing,"LE DUC DECAZES, Jean",FRA,Men,Silver
563,1900,Paris,Sailing,Sailing,"MACHENRY, M.",USA,Men,Bronze
564,1900,Paris,Sailing,Sailing,"TAYLOR, Howard",GBR,Men,Gold
565,1900,Paris,Sailing,Sailing,"GUFFLET, Maurice",FRA,Men,Silver
566,1900,Paris,Sailing,Sailing,"MICHELET, E.",FRA,Men,Bronze
567,1900,Paris,Sailing,Sailing,"MICHELET, F.",FRA,Men,Bronze
568,1900,Paris,Sailing,Sailing,"GRETTON, John H.",GBR,Men,Gold
569,1900,Paris,Sailing,Sailing,"HOPE, Linton",GBR,Men,Gold
570,1900,Paris,Sailing,Sailing,"LORD CURRIE, Lorne Campbell",GBR,Men,Gold
571,1900,Paris,Sailing,Sailing,"NAUE, Georg",GER,Men,Silver
572,1900,Paris,Sailing,Sailing,"PETERS, Heinrich",GER,Men,Silver
573,1900,Paris,Sailing,Sailing,"WEISE, Ottokar",GER,Men,Silver
574,1900,Paris,Sailing,Sailing,"WIESNER, Martin",GER,Men,Silver
575,1900,Paris,Shooting,Shooting,"BALME, Eugène",FRA,Men,Bronze
576,1900,Paris,Shooting,Shooting,"LARROUY, Maurice",FRA,Men,Gold
577,1900,Paris,Shooting,Shooting,"MOREAUX, Léon",FRA,Men,Silver
578,1900,Paris,Shooting,Shooting,"BOUWENS, Antonius",NED,Men,Bronze
579,1900,Paris,Shooting,Shooting,"SILLEM, Henrik",NED,Men,Bronze
580,1900,Paris,Shooting,Shooting,"SWEYS, Anthony Ahasuerus",NED,Men,Bronze
581,1900,Paris,Shooting,Shooting,"VAN DEN BERGH, Solko Johannes",NED,Men,Bronze
582,1900,Paris,Shooting,Shooting,"VAN HAAN, Gerardus",NED,Men,Bronze
583,1900,Paris,Shooting,Shooting,"LÜTHI, Friedrich",SUI,Men,Gold
584,1900,Paris,Shooting,Shooting,"PROBST, Paul",SUI,Men,Gold
585,1900,Paris,Shooting,Shooting,"RICHARDET, Louis-Marc",SUI,Men,Gold
586,1900,Paris,Shooting,Shooting,"RÖDERER, Karl Konrad",SUI,Men,Gold
587,1900,Paris,Shooting,Shooting,"STÄHELI, Konrad",SUI,Men,Gold
588,1900,Paris,Shooting,Shooting,"DUFFOY, Louis",FRA,Men,Silver
589,1900,Paris,Shooting,Shooting,"LECOQ, Maurice",FRA,Men,Silver
590,1900,Paris,Shooting,Shooting,"MOREAUX, Léon",FRA,Men,Silver
591,1900,Paris,Shooting,Shooting,"PAROCHE, Achille",FRA,Men,Silver
592,1900,Paris,Shooting,Shooting,TRINITE,FRA,Men,Silver
593,1900,Paris,Shooting,Shooting,"STÄHELI, Konrad",SUI,Men,Bronze
594,1900,Paris,Shooting,Shooting,"RÖDERER, Karl Konrad",SUI,Men,Gold
595,1900,Paris,Shooting,Shooting,"PAROCHE, Achille",FRA,Men,Silver
596,1900,Paris,Shooting,Shooting,"ÖSTMO, Ole",NOR,Men,Bronze
597,1900,Paris,Shooting,Shooting,"VAN ASBROECK, Paul",BEL,Men,Bronze
598,1900,Paris,Shooting,Shooting,"KELLENBERGER, Emil",SUI,Men,Gold
599,1900,Paris,Shooting,Shooting,"NIELSEN, Anders Peter",DEN,Men,Silver
600,1900,Paris,Shooting,Shooting,"STÄHELI, Konrad",SUI,Men,Gold
601,1900,Paris,Shooting,Shooting,"KELLENBERGER, Emil",SUI,Men,Silver
602,1900,Paris,Shooting,Shooting,"NIELSEN, Anders Peter",DEN,Men,Silver
603,1900,Paris,Shooting,Shooting,"ÖSTMO, Ole",NOR,Men,Bronze
604,1900,Paris,Shooting,Shooting,"PAROCHE, Achille",FRA,Men,Gold
605,1900,Paris,Shooting,Shooting,"NIELSEN, Anders Peter",DEN,Men,Silver
606,1900,Paris,Shooting,Shooting,"PAUMIER DU VERGIER, Charles",BEL,Men,Bronze
607,1900,Paris,Shooting,Shooting,"MADSEN, Lars Jörgen",DEN,Men,Gold
608,1900,Paris,Shooting,Shooting,"ÖSTMO, Ole",NOR,Men,Silver
609,1900,Paris,Shooting,Shooting,"CAVADINI, Auguste",FRA,Men,Bronze
610,1900,Paris,Shooting,Shooting,"LECOQ, Maurice",FRA,Men,Bronze
611,1900,Paris,Shooting,Shooting,"MOREAUX, Léon",FRA,Men,Bronze
612,1900,Paris,Shooting,Shooting,"PAROCHE, Achille",FRA,Men,Bronze
613,1900,Paris,Shooting,Shooting,"THOMAS, René",FRA,Men,Bronze
614,1900,Paris,Shooting,Shooting,"BÖCKLI, Franz",SUI,Men,Gold
615,1900,Paris,Shooting,Shooting,"GRÜTER, Alfred",SUI,Men,Gold
616,1900,Paris,Shooting,Shooting,"KELLENBERGER, Emil",SUI,Men,Gold
617,1900,Paris,Shooting,Shooting,"RICHARDET, Louis-Marc",SUI,Men,Gold
618,1900,Paris,Shooting,Shooting,"STÄHELI, Konrad",SUI,Men,Gold
619,1900,Paris,Shooting,Shooting,"FRYDENLUND, Olaf Emil",NOR,Men,Silver
620,1900,Paris,Shooting,Shooting,"HERMANDSEN, Hellmer",NOR,Men,Silver
621,1900,Paris,Shooting,Shooting,"ÖSTMO, Ole",NOR,Men,Silver
622,1900,Paris,Shooting,Shooting,"SAETHER, Ole Andreas",NOR,Men,Silver
623,1900,Paris,Shooting,Shooting,"SEEBERG, Tom",NOR,Men,Silver
624,1900,Paris,Shooting,Shooting,"DE CLARY, Justinien",FRA,Men,Bronze
625,1900,Paris,Shooting,Shooting,"DE BARBARIN, Roger",FRA,Men,Gold
626,1900,Paris,Shooting,Shooting,"GUYOT, René",FRA,Men,Silver
627,1900,Paris,Tennis,Tennis,"DE LA CHAPELLE, Georges",FRA,Men,Bronze
628,1900,Paris,Tennis,Tennis,"MAHONY, Harold Sergerson",GBR,Men,Bronze
629,1900,Paris,Tennis,Tennis,"NORRIS, Arthur B.J.",GBR,Men,Bronze
630,1900,Paris,Tennis,Tennis,"PREVOST, André",FRA,Men,Bronze
631,1900,Paris,Tennis,Tennis,"DOHERTY, Hugh Lawrence",GBR,Men,Gold
632,1900,Paris,Tennis,Tennis,"DOHERTY, Reginald Frank",GBR,Men,Gold
633,1900,Paris,Tennis,Tennis,"DE GARMENDIA, Basil Spalding",ZZX,Men,Silver
634,1900,Paris,Tennis,Tennis,"DECUGIS, Max",ZZX,Men,Silver
635,1900,Paris,Tennis,Tennis,"DOHERTY, Hugh Lawrence",ZZX,Men,Bronze
636,1900,Paris,Tennis,Tennis,"WARDEN, Archibald A.",ZZX,Men,Bronze
637,1900,Paris,Tennis,Tennis,"DOHERTY, Reginald Frank",GBR,Men,Gold
638,1900,Paris,Tennis,Tennis,"MAHONY, Harold Sergerson",ZZX,Men,Silver
639,1900,Paris,Tennis,Tennis,"JONES, Marion",ZZX,Women,Bronze
640,1900,Paris,Tennis,Tennis,"ROSENBAUM, Hedwig",ZZX,Women,Bronze
641,1900,Paris,Tennis,Tennis,"COOPER, Charlotte",GBR,Women,Gold
642,1900,Paris,Tennis,Tennis,"PREVOST, Hélène",ZZX,Women,Silver
